p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,specificity,n_cells,prop
7.493270195108286e-197,0.6014949871185673,0.831,0.627,1.6311350560711719e-192,0,mt-Nd1,0.18149223706403161,2227,0.2276630545900634
1.0745963951656655e-191,0.5760977373679732,0.85,0.655,2.339181432996621e-187,0,Pcsk1n,0.17020266417843413,2227,0.2276630545900634
5.117369886161694e-190,0.5931680872872158,0.843,0.659,1.1139490768196775e-185,0,Tmsb4x,0.1727477885145977,2227,0.2276630545900634
1.653817382947001e-188,0.5751815525841777,0.791,0.563,3.6000296791990313e-184,0,Hspa8,0.18397787399873666,2227,0.2276630545900634
1.4546483107445694e-184,0.5798274505006495,0.837,0.648,3.1664784428287777e-180,0,Chchd2,0.17050683100002273,2227,0.2276630545900634
5.4926688142762965e-183,1.1778729303221398,0.892,0.77,1.1956441474916644e-178,0,Oxt,0.3106455443098569,2227,0.2276630545900634
2.433718935127671e-177,0.567448095128274,0.822,0.61,5.297719377985915e-173,0,Atp6v0c,0.17408473211975953,2227,0.2276630545900634
3.2945066980268614e-169,0.5467609481147002,0.819,0.64,7.171482180264873e-165,0,Ppia,0.15929200335417207,2227,0.2276630545900634
3.1134447823040224e-160,0.5306907887576423,0.783,0.573,6.777346602119396e-156,0,Nap1l5,0.16509778559669558,2227,0.2276630545900634
6.691631214995744e-156,0.5250675385151178,0.807,0.608,1.4566342828802735e-151,0,Slc25a4,0.15866373866010042,2227,0.2276630545900634
8.713326714146966e-152,0.5195682774983083,0.801,0.589,1.8967169591355117e-147,0,Fau,0.16086160848864756,2227,0.2276630545900634
4.230435150860804e-146,0.5035788313303194,0.812,0.622,9.208811236393799e-142,0,Stmn3,0.1496668673852967,2227,0.2276630545900634
5.0096851824430854e-145,0.5169519501074311,0.777,0.576,1.0905082705142108e-140,0,Cox8a,0.1587600664050869,2227,0.2276630545900634
3.396735248245713e-142,0.4871654015014753,0.773,0.552,7.394013288381266e-138,0,Rpl19,0.15531357337940768,2227,0.2276630545900634
4.011818886379342e-141,0.47539420469410265,0.883,0.788,8.732927351870551e-137,0,Rtn1,0.12127769321369249,2227,0.2276630545900634
8.378564198202382e-139,0.4863142477932153,0.776,0.562,1.823845854664695e-134,0,Actb,0.1528744676569028,2227,0.2276630545900634
1.0911463654394228e-131,0.4690602782253752,0.709,0.474,2.3752074082885357e-127,0,Gapdh,0.15973096259684944,2227,0.2276630545900634
1.604840747061622e-131,0.4817505778742686,0.79,0.595,3.493417338203739e-127,0,Rps29,0.14562130824607317,2227,0.2276630545900634
2.699654897869793e-128,0.47492943726507575,0.763,0.557,5.876608781682965e-124,0,Rps27a,0.14811225372551678,2227,0.2276630545900634
5.194631583287026e-127,0.4771118415720539,0.769,0.578,1.1307674030499198e-122,0,Ubb,0.14451444372054056,2227,0.2276630545900634
1.1242015635692284e-125,0.4527839622124552,0.732,0.509,2.4471619635774957e-121,0,Rpl23,0.14824392080881987,2227,0.2276630545900634
6.992114348010509e-125,0.4747977082680091,0.736,0.531,1.5220434512749275e-120,0,Eef1a1,0.14982506192169373,2227,0.2276630545900634
4.3254490916509644e-124,0.4612026989901464,0.686,0.455,9.415637582705819e-120,0,Ndn,0.15830590605005032,2227,0.2276630545900634
3.054732698419397e-123,0.46600192561333587,0.754,0.533,6.649542137919343e-119,0,Rps24,0.15008054795461087,2227,0.2276630545900634
8.61890472714397e-123,-0.7438669935666613,0.532,0.731,1.876163181004699e-118,0,Rbfox1,0.1232486306496692,2227,0.2276630545900634
1.9894871696342996e-119,0.4497249749964778,0.692,0.466,4.330715670859944e-115,0,Rpsa,0.15204065875736375,2227,0.2276630545900634
2.438756890770991e-118,0.4529527634130215,0.706,0.486,5.3086859998302935e-114,0,Tpt1,0.1498007210920882,2227,0.2276630545900634
3.2740973380816135e-117,-0.8976503783404487,0.344,0.589,7.127055085536058e-113,0,Nrg1,0.11935563415602365,2227,0.2276630545900634
4.4207097436588335e-116,0.458154371354659,0.717,0.503,9.62300096999655e-112,0,Rpl24,0.14868103093764015,2227,0.2276630545900634
8.414314826223007e-116,0.44289917011087054,0.682,0.46,1.8316280513722243e-111,0,Chchd10,0.14949407077613092,2227,0.2276630545900634
1.097879305742074e-115,0.4488890577114816,0.714,0.497,2.389863672739346e-111,0,Rpl8,0.14681600441079456,2227,0.2276630545900634
1.2043636538297293e-113,0.4427699998721666,0.726,0.525,2.621658801656554e-109,0,Ndufa4,0.13939527827269108,2227,0.2276630545900634
1.2853199481079106e-112,0.4569653435445627,0.724,0.533,2.7978844630413006e-108,0,Rpl37,0.14131464763617763,2227,0.2276630545900634
3.1520523524080934e-112,0.454440620243298,0.712,0.501,6.861387560721936e-108,0,Rpl3,0.1470320357103538,2227,0.2276630545900634
3.7373105483389297e-112,0.4383331135654065,0.736,0.537,8.135377601624182e-108,0,Rpl41,0.13677299831253883,2227,0.2276630545900634
3.6333822095603665e-111,0.4521070559657272,0.717,0.519,7.909146393771006e-107,0,Rpl11,0.14219543083079705,2227,0.2276630545900634
1.0548267115370168e-109,0.4275383107226741,0.721,0.506,2.296146785673778e-105,0,Rpl38,0.13869229777593112,2227,0.2276630545900634
1.0568248396306593e-109,0.4437285366860553,0.729,0.535,2.300496310908018e-105,0,Atp1b1,0.1376523608926346,2227,0.2276630545900634
2.862239970372865e-109,0.4033547460056056,0.617,0.383,6.230523967507651e-105,0,Uchl1,0.14793335949327627,2227,0.2276630545900634
2.3574554510324868e-108,0.43797653070294496,0.683,0.47,5.131709025807518e-104,0,Rps14,0.14489928532148458,2227,0.2276630545900634
1.1617088143427082e-105,0.42898264344422776,0.738,0.539,2.528807747061208e-101,0,Rps21,0.13372108022597975,2227,0.2276630545900634
3.0250096320966335e-105,0.4225859227288448,0.691,0.485,6.584840967147953e-101,0,Hint1,0.13707046717255592,2227,0.2276630545900634
1.0126750396450539e-103,0.41256900599446134,0.689,0.486,2.2043910262993537e-99,0,Aldoa,0.13315948595112537,2227,0.2276630545900634
5.979994962514472e-103,0.4097849006273391,0.623,0.406,1.3017253034401502e-98,0,Tuba1a,0.14315631924054822,2227,0.2276630545900634
1.4803057929283715e-99,0.4244358835569176,0.696,0.501,3.222329650046479e-95,0,Cox6c,0.13423821423318846,2227,0.2276630545900634
9.69243694708291e-99,0.4048647496214547,0.724,0.538,2.1098496746410076e-94,0,Rpl27a,0.12403915949913566,2227,0.2276630545900634
2.165067832368661e-98,0.41053898038814474,0.767,0.608,4.7129196575001013e-94,0,Calm2,0.11790677009662849,2227,0.2276630545900634
3.7974644680903854e-97,0.39667154647657565,0.657,0.442,8.26632065413915e-93,0,Mt3,0.13423529084267588,2227,0.2276630545900634
1.0074635902293026e-96,0.40192184586110136,0.69,0.49,2.193046743211146e-92,0,Cox5a,0.12885081845571086,2227,0.2276630545900634
1.277026176193665e-96,0.4146494584273891,0.666,0.463,2.77983058033837e-92,0,Rps10,0.1357897219977037,2227,0.2276630545900634
2.356050440296076e-95,0.4003308183260856,0.612,0.399,5.128650598436498e-91,0,Rps3a1,0.13979450779787897,2227,0.2276630545900634
2.969890174344247e-94,0.3540230436047786,0.536,0.315,6.464856931512558e-90,0,mt-Nd5,0.13714447803571944,2227,0.2276630545900634
2.2362095454843653e-93,0.39266706812952334,0.563,0.353,4.867780938610367e-89,0,Scd2,0.14257741214216796,2227,0.2276630545900634
3.438355199541765e-91,0.38323245963164865,0.592,0.384,7.484611598362514e-87,0,Rps15,0.13450713658244828,2227,0.2276630545900634
4.6229267738879747e-91,0.40153698399026005,0.682,0.493,1.0063187001399344e-86,0,6330403K07Rik,0.12646069566077672,2227,0.2276630545900634
5.467330238004819e-91,0.37657341688768864,0.628,0.419,1.1901284462088888e-86,0,Rpl35a,0.12849547623363022,2227,0.2276630545900634
7.931331762205834e-91,0.37263347464477736,0.612,0.399,1.7264922979969663e-86,0,Cox6b1,0.1301226655364537,2227,0.2276630545900634
1.2334674912062242e-90,0.3661066936799492,0.562,0.35,2.6850120348577093e-86,0,Rpl18a,0.13383462892069656,2227,0.2276630545900634
3.1726079684534993e-90,0.3980231803957108,0.643,0.444,6.906133025729577e-86,0,Pcp4,0.13122873033541624,2227,0.2276630545900634
5.669042701657023e-89,0.3813948942455355,0.63,0.427,1.2340372152967008e-84,0,Rps11,0.12810913764933365,2227,0.2276630545900634
5.85968321634939e-89,0.35883827839519256,0.622,0.41,1.275535842534935e-84,0,Rps23,0.12393610718625807,2227,0.2276630545900634
1.0288908205419156e-88,0.3885487259230693,0.682,0.497,2.2396895381556414e-84,0,Cox7c,0.12138528258368875,2227,0.2276630545900634
6.068327767738043e-88,0.3944492313713841,0.673,0.481,1.3209535884812174e-83,0,Cox7b,0.12564744463646813,2227,0.2276630545900634
1.9688187851859532e-87,0.4031618680259575,0.643,0.444,4.285724731592784e-83,0,Scg2,0.13292296194433198,2227,0.2276630545900634
3.2713414759102e-87,0.37130009617407767,0.603,0.401,7.121056124761322e-83,0,Ndufa13,0.12711317301979708,2227,0.2276630545900634
5.015743694956832e-87,0.35536044195557326,0.614,0.413,1.091827087518203e-82,0,Cox7a2,0.12027627222613455,2227,0.2276630545900634
2.1790614102592157e-86,0.37640854830869985,0.634,0.435,4.743380877852261e-82,0,Rpl32,0.12489700874722345,2227,0.2276630545900634
4.709808289590708e-86,0.3437679099119326,0.565,0.358,1.0252310684781055e-81,0,Rpl13a,0.12351602689646551,2227,0.2276630545900634
5.402997676603406e-85,0.3657463168635931,0.663,0.464,1.1761245342430296e-80,0,Rpl37a,0.11897838451417897,2227,0.2276630545900634
6.095504934519394e-85,0.3690083744514161,0.604,0.404,1.3268695141461816e-80,0,Mdh1,0.1255984715666873,2227,0.2276630545900634
1.834477980171318e-84,0.3763109516652775,0.611,0.411,3.993291667236925e-80,0,Rpl28,0.12736168746261894,2227,0.2276630545900634
7.443893885356831e-83,0.33581172433409023,0.571,0.361,1.6203868209644754e-78,0,Mif,0.12092534069941988,2227,0.2276630545900634
5.154069588251753e-81,0.3581046780629391,0.661,0.466,1.1219378679706417e-76,0,Rpl9,0.11564266613647808,2227,0.2276630545900634
2.856718894543321e-80,0.3273262188661079,0.507,0.308,6.2185056896419e-76,0,Cox5b,0.1226678052762279,2227,0.2276630545900634
3.6562519681715034e-80,0.36248701107402725,0.595,0.398,7.958929284315727e-76,0,Rps13,0.12337265229459654,2227,0.2276630545900634
5.5067167829120885e-80,0.3678857918920837,0.609,0.423,1.1987021093043034e-75,0,Rpl17,0.12058200449542227,2227,0.2276630545900634
1.4121238083668194e-79,0.355461588717789,0.627,0.431,3.0739111060528926e-75,0,Resp18,0.1177268453949751,2227,0.2276630545900634
6.723927837231203e-79,0.32886528600848297,0.546,0.345,1.463664611608488e-74,0,Rplp2,0.11849066567096823,2227,0.2276630545900634
5.524570003418106e-78,0.3368942048048552,0.535,0.336,1.2025883983440532e-73,0,Lars2,0.12212388274007918,2227,0.2276630545900634
7.068189073616877e-78,0.33811000928613794,0.532,0.335,1.5386033975449214e-73,0,Rps4x,0.12224114564426342,2227,0.2276630545900634
2.1238247232444896e-77,0.344693624420915,0.599,0.403,4.623141657558605e-73,0,Uqcrh,0.11664001999155821,2227,0.2276630545900634
3.3997764355060618e-77,0.3284640719394797,0.543,0.344,7.400633344809595e-73,0,Atp5b,0.11803799340079048,2227,0.2276630545900634
9.19756396701092e-77,0.3397666993490994,0.543,0.35,2.002125724338937e-72,0,Atp5g3,0.1200066064846778,2227,0.2276630545900634
1.1286348976091504e-76,0.35018031662213833,0.605,0.414,2.4568124451155985e-72,0,Rps16,0.11650359402513162,2227,0.2276630545900634
2.5330219587484108e-76,0.33241742120726003,0.571,0.374,5.513882199803541e-72,0,Elob,0.11554225536571931,2227,0.2276630545900634
1.4061039977684615e-75,0.32512251634883954,0.527,0.332,3.060807182342387e-71,0,Rps15a,0.11749303913875873,2227,0.2276630545900634
1.809503489424552e-75,0.36521946839610786,0.63,0.453,3.938927195779365e-71,0,Bex2,0.11563487252895084,2227,0.2276630545900634
2.37459967015236e-75,0.3294941974594703,0.513,0.318,5.1690285619876565e-71,0,Actg1,0.12101259513423104,2227,0.2276630545900634
1.0621553166833703e-74,0.3414789387486682,0.588,0.399,2.3120996933563605e-70,0,Rps19,0.11456736166649784,2227,0.2276630545900634
5.992740800561291e-73,0.31821413912014734,0.506,0.316,1.3044998174661818e-68,0,Ywhah,0.11600466797618705,2227,0.2276630545900634
7.863466725465724e-73,0.332890072580291,0.544,0.356,1.711719436799379e-68,0,Rps5,0.11580899802496435,2227,0.2276630545900634
1.0646392830908221e-71,0.32657861367995633,0.512,0.328,2.3175067914321014e-67,0,Atp5f1,0.11605835668943161,2227,0.2276630545900634
3.0761086065230256e-71,0.3140937642545563,0.503,0.313,6.696073214679322e-67,0,Atp5k,0.11491468222471385,2227,0.2276630545900634
4.529542845816295e-60,0.28882078792662896,0.378,0.218,9.859908866772909e-56,0,mt-Nd6,0.11401350927342856,2227,0.2276630545900634
7.726996839629396e-60,0.7337870334854958,0.567,0.396,1.6820126720505267e-55,0,Avp,0.23919410091134122,2227,0.2276630545900634
1.5718419316405673e-137,0.5783992676999481,0.978,0.835,3.4215855167951876e-133,1,Nrxn3,0.1109468476334389,1602,0.16377019014516458
3.0518662723730126e-117,0.5408344428235239,0.924,0.753,6.643302501701574e-113,1,Nlgn1,0.10868664676408327,1602,0.16377019014516458
2.5667543937397936e-105,0.4040726842544975,0.291,0.094,5.5873109642927837e-101,1,Gm38505,0.20486109103034464,1602,0.16377019014516458
6.728723475811555e-103,0.49117442239425113,0.905,0.748,1.464708526214659e-98,1,Syt1,0.0973234683659129,1602,0.16377019014516458
1.2830804242846817e-98,0.5300630878487178,0.439,0.206,2.7930094675828956e-94,1,Sox2ot,0.1849948827627079,1602,0.16377019014516458
1.5693915811702053e-98,0.6201676297976269,0.689,0.443,3.4162515938913035e-94,1,Cntn5,0.15796448031713592,1602,0.16377019014516458
8.383958571130041e-83,0.5976032786703755,0.818,0.645,1.825020101763588e-78,1,Pcdh9,0.12411989908496578,1602,0.16377019014516458
3.329132173447967e-80,0.25969676068233005,0.272,0.1,7.246854915161534e-76,1,Gfra1,0.1156831990255175,1602,0.16377019014516458
5.092879981952584e-80,0.4543317285834489,0.413,0.207,1.1086181144714386e-75,1,Prkca,0.14845253791384205,1602,0.16377019014516458
9.763521089438711e-70,0.3659292672417852,0.303,0.13,2.1253232707490186e-65,1,Gm15261,0.13967905092144595,1602,0.16377019014516458
8.892479254737646e-68,0.5913703831415587,0.77,0.607,1.9357148841712907e-63,1,Tenm2,0.12285602450057687,1602,0.16377019014516458
6.785559612763703e-60,0.3736223017833501,0.692,0.496,1.4770806165064024e-55,1,Sntg1,0.08536740165449405,1602,0.16377019014516458
1.1291787071774675e-54,0.12626936483171777,0.1,0.022,2.4579962097839113e-50,1,Prdm16,0.0939961722181799,1602,0.16377019014516458
2.294474162039766e-53,0.3397259118512836,0.42,0.241,4.994611355928164e-49,1,Sdk1,0.09696070712063126,1602,0.16377019014516458
4.330716076620072e-43,0.2672759605375975,0.28,0.144,9.427102755586571e-39,1,Zfpm2,0.08511190115258806,1602,0.16377019014516458
2.750981038550323e-42,0.5100282450212192,0.627,0.491,5.988335524716344e-38,1,Dpp10,0.1066633279265053,1602,0.16377019014516458
1.2047309786969749e-41,0.3521023733865538,0.398,0.245,2.6224583944275756e-37,1,Etl4,0.09367437269694573,1602,0.16377019014516458
1.1664998536997195e-218,-1.1801486068148528,0.689,0.889,2.539236881533549e-214,2,Nrxn3,0.14128334375944523,1511,0.15446738908198732
2.1409619693113418e-172,0.5738603175110488,0.565,0.228,4.660446014796929e-168,2,Cacna2d1,0.21966284339116646,1511,0.15446738908198732
5.896355981889989e-117,0.5558799080000189,0.645,0.345,1.2835187701378129e-112,2,Hs6st3,0.16053081197267932,1511,0.15446738908198732
2.436077168471566e-98,0.6538701821990016,0.839,0.658,5.302852780328904e-94,2,Rbfox1,0.12878474019474978,1511,0.15446738908198732
1.7405966024976905e-97,0.16244301501840122,0.122,0.017,3.788930684316972e-93,2,Sim1,0.18007306502051856,1511,0.15446738908198732
1.0990159271832428e-93,0.5793661178815854,0.75,0.506,2.392337870292483e-89,2,Ctnna3,0.1326479815490149,1511,0.15446738908198732
8.658195332605302e-92,0.5596705222058969,0.879,0.681,1.884715960001522e-87,2,Asic2,0.11158633208462601,1511,0.15446738908198732
1.3032440228547427e-88,0.482515588114365,0.987,0.935,2.8369015889502045e-84,2,Lsamp,0.07867806961203158,1511,0.15446738908198732
2.068297362209895e-87,0.6288818916312284,0.809,0.602,4.5022696980584985e-83,2,Sgcz,0.13054430360057256,1511,0.15446738908198732
5.537157593398229e-87,0.5490954529702137,0.582,0.352,1.2053284649309262e-82,2,Car10,0.1402377626382734,1511,0.15446738908198732
8.398689599365e-87,0.49256468353525334,0.359,0.152,1.828226751989773e-82,2,Tafa1,0.17970118317412667,1511,0.15446738908198732
8.042571728256907e-82,0.2387744290897172,0.261,0.089,1.750707013806964e-77,2,Tmem163,0.10816210280122499,1511,0.15446738908198732
1.1652884550991555e-80,0.1704148787850191,0.127,0.023,2.536599909059842e-76,2,F13a1,0.1453517285262586,1511,0.15446738908198732
1.1263841432306926e-79,0.36172131902012183,0.15,0.034,2.451913002984572e-75,2,Ebf1,0.24650359290145948,1511,0.15446738908198732
6.5128611899106216e-71,0.4819473561696344,0.786,0.608,1.4177196238197442e-66,2,Il1rapl1,0.0962399469227585,1511,0.15446738908198732
3.889473115594963e-65,0.3602389038375181,0.692,0.47,8.466605078027113e-61,2,Gm20642,0.08192862285469076,1511,0.15446738908198732
5.362766264748958e-60,0.3818611359932016,0.762,0.552,1.1673669605105532e-55,2,Grm7,0.0814250735753418,1511,0.15446738908198732
2.546223129475064e-56,0.3796450457921215,0.29,0.136,5.542618508241319e-52,2,Unc13c,0.1250471022824408,1511,0.15446738908198732
1.0317653673338174e-50,0.27473589036894674,0.264,0.122,2.2459468516122543e-46,2,Arhgap24,0.09183247719274808,1511,0.15446738908198732
3.3161757929197837e-49,0.4041015869871664,0.454,0.275,7.218651466027785e-45,2,Gm15398,0.10305059908316729,1511,0.15446738908198732
8.392873759209513e-48,0.30172440327218597,0.419,0.246,1.826960759904727e-43,2,Rmst,0.07938275346922687,1511,0.15446738908198732
1.5208913096207749e-43,0.4221387116886637,0.637,0.481,3.310676202782503e-39,2,Pcdh15,0.0863547720709217,1511,0.15446738908198732
3.505929880917808e-36,0.35609987943608346,0.509,0.362,7.631708164781884e-32,2,Brinp3,0.07734243558594271,1511,0.15446738908198732
2.3459905990093187e-34,0.4567899828630026,0.281,0.158,5.1067523359234844e-30,2,Il1rapl2,0.12548811923591582,1511,0.15446738908198732
6.584896900450173e-15,-0.5307209567343758,0.777,0.802,1.4334003572899936e-10,2,Oxt,0.07942362289572578,1511,0.15446738908198732
0,2.083336025945337,0.85,0.289,0,3,Adarb2,0.526803612222939,841,0.08597423839705581
3.1551665137528675e-210,1.7518522813083963,0.681,0.265,6.868166467137243e-206,3,Gm32647,0.3870499880038524,841,0.08597423839705581
3.8975261001102325e-139,0.4355210618152727,0.301,0.059,8.484134814719953e-135,3,Pard3bos1,0.19102578085133873,841,0.08597423839705581
2.931161235947433e-122,0.24702164737472512,0.21,0.031,6.380551778410372e-118,3,Gm2164,0.14386692193973855,841,0.08597423839705581
5.996880686133065e-101,0.5632427723721355,0.372,0.118,1.3054009877574454e-96,3,Pard3b,0.15265987322110772,841,0.08597423839705581
1.919312099632495e-98,0.4649575243967,0.266,0.064,4.1779585784800156e-94,3,Sox6,0.16614347135153884,841,0.08597423839705581
1.063703344944866e-82,0.5894364393922844,0.974,0.847,2.315469441275984e-78,3,Nrxn3,0.05827480978424814,841,0.08597423839705581
3.06813239050487e-77,0.20531719873384213,0.169,0.032,6.678710587651001e-73,3,Ccbe1,0.0932245710835024,841,0.08597423839705581
4.58750498923814e-77,0.54211303192654825,0.56,0.276,9.986080860573585e-73,3,Sema6d,0.09456645951160189,841,0.08597423839705581
7.645941224390335e-73,0.20989081665679135,0.191,0.043,1.6643684857252879e-68,3,Lhx8,0.08015427427310025,841,0.08597423839705581
2.0701440419586277e-72,0.30180791925147976,0.265,0.078,4.506289550535541e-68,3,Sfta3-ps,0.08815566781998994,841,0.08597423839705581
3.666402750444552e-68,0.240933426202533,0.237,0.066,7.981025507167701e-64,3,Bcl11b,0.07438233445228754,841,0.08597423839705581
2.305920384612206e-66,0.22489849756441732,0.195,0.048,5.01952749322385e-62,3,Lypd6,0.078550375494268,841,0.08597423839705581
2.6085710660686897e-64,0.5600538250730263,0.813,0.569,5.678337496618324e-60,3,Robo1,0.0687980904596577,841,0.08597423839705581
7.477340321551334e-64,0.48970825215668,0.589,0.333,1.6276674411952945e-59,3,Kcnc2,0.07446922274888645,841,0.08597423839705581
1.0052319212131285e-63,0.6068313643398552,0.723,0.477,2.188188846096738e-59,3,Grip1,0.07907810890993866,841,0.08597423839705581
1.0995131545010113e-63,0.1911190485336011,0.164,0.036,2.393420234717801e-59,3,L3mbtl4,0.07485376669718871,841,0.08597423839705581
1.7271646838375963e-61,0.34741954603155734,0.312,0.114,3.75969208377768e-57,3,Gm21798,0.08174709502443836,841,0.08597423839705581
3.7666233440862116e-61,0.30957330229577795,0.266,0.088,8.199185695406865e-57,3,Stxbp6,0.08045088051729904,841,0.08597423839705581
2.3064932871189655e-60,0.5303142440926689,0.578,0.335,5.020774587400565e-56,3,Tmeff2,0.07866556405000903,841,0.08597423839705581
3.594123781865108e-55,0.5096647120800141,0.753,0.54,7.823688648363969e-51,3,Tenm4,0.06110181611218011,841,0.08597423839705581
2.7928382400110755e-54,0.4901739701565876,0.516,0.284,6.079450280856109e-50,3,Zfp385b,0.07656846557534253,841,0.08597423839705581
3.191564798351448e-54,0.19821815083641123,0.201,0.058,6.947398253051432e-50,3,Lypd6b,0.05905814768071157,841,0.08597423839705581
1.7785313773795222e-53,0.6150301263067255,0.907,0.815,3.8715071022797446e-49,3,Nrg3,0.058845655530456994,841,0.08597423839705581
2.2809148797337132e-51,0.376801604968558,0.326,0.137,4.965095510204346e-47,3,Gm15680,0.07708646212081005,841,0.08597423839705581
2.5716710448027396e-51,0.3003600743510171,0.271,0.101,5.598013530326604e-47,3,Adcy8,0.06928806891766719,841,0.08597423839705581
1.1717928121178624e-49,0.14678674499596656,0.134,0.03,2.5507585934181628e-45,3,Lama3,0.05636879111488944,841,0.08597423839705581
3.65839511489108e-48,0.18750901219421107,0.176,0.05,7.963594486094901e-44,3,6330576A10Rik,0.056745724696255044,841,0.08597423839705581
2.0564314995143189e-47,0.1840921835773254,0.172,0.049,4.4764400881427696e-43,3,Lhfp,0.05555665036328131,841,0.08597423839705581
5.630329829787927e-46,0.7848169219987344,0.669,0.466,1.225610197348236e-41,3,Cntn5,0.09686723359082636,841,0.08597423839705581
6.666229013688922e-46,0.34268934909070004,0.265,0.105,1.4511047316998043e-41,3,Zfp536,0.07435762652987399,841,0.08597423839705581
1.4038745093490808e-45,0.16355619742339225,0.175,0.051,3.055954031951079e-41,3,Lhx6,0.04825065517655027,841,0.08597423839705581
3.307655990016569e-45,0.3848148423140958,0.365,0.174,7.200105559068065e-41,3,D030068K23Rik,0.0694006867357511,841,0.08597423839705581
2.589506040754864e-42,0.46381197653034345,0.502,0.297,5.636836749515189e-38,3,Cdh8,0.06739963799224903,841,0.08597423839705581
2.3385819900298007e-41,0.13279102799282566,0.115,0.027,5.090625275896871e-37,3,Gm26862,0.048626291193674454,841,0.08597423839705581
1.6915112308193179e-40,0.33512762387714645,0.29,0.129,3.682081647247492e-36,3,A330008L17Rik,0.0647719321419323,841,0.08597423839705581
7.09655030140014e-40,0.28400803038834815,0.322,0.151,1.5447770696087826e-35,3,Mpped2,0.0520688375088353,841,0.08597423839705581
3.8238758865387755e-39,0.18514086153946163,0.181,0.06,8.323813029817608e-35,3,Stac,0.04801732277720709,841,0.08597423839705581
1.8709276835966023e-38,0.4349427554555586,0.585,0.373,4.072635381653084e-34,3,Frmpd4,0.058647225752723846,841,0.08597423839705581
6.856383441683346e-38,0.4912835069339341,0.715,0.525,1.4924975475856307e-33,3,Unc5d,0.05752375928030659,841,0.08597423839705581
2.283029627572393e-37,0.4392488712410031,0.673,0.484,4.9696988932995845e-33,3,Nrg3os,0.052510807162318096,841,0.08597423839705581
1.9346409913537303e-36,0.4419264074410448,0.43,0.253,4.2113265099787997e-32,3,Sorcs3,0.06457526921792509,841,0.08597423839705581
1.9311891582502484e-34,0.36838634703392314,0.37,0.201,4.203812559679141e-30,3,Ptprm,0.05830120487653017,841,0.08597423839705581
8.438839560855274e-34,0.39731491347928494,0.686,0.487,1.836966595606976e-29,3,Gm20642,0.04811697967938219,841,0.08597423839705581
5.06620193134144e-32,0.3129135164298486,0.429,0.255,1.1028108364144047e-27,3,Elavl2,0.045259502118420246,841,0.08597423839705581
9.374705709914728e-32,0.47037730566415137,0.473,0.302,2.040685938934238e-27,3,Nell1,0.06333866351091536,841,0.08597423839705581
2.2266263163103174e-31,0.45095766396864345,0.793,0.65,4.8469201653442986e-27,3,Nkain2,0.047300304885003835,841,0.08597423839705581
1.5694743977804564e-30,0.26808944963647335,0.346,0.185,3.4164318690884977e-26,3,Alk,0.043107459698132164,841,0.08597423839705581
6.366723444001806e-30,0.37822488776598995,0.337,0.188,1.3859083592903135e-25,3,Tcf4,0.058289521687670785,841,0.08597423839705581
5.136506536373263e-27,0.4276555423094962,0.534,0.367,1.118114742837732e-22,3,4930555F03Rik,0.05349801089303796,841,0.08597423839705581
1.0979861105788056e-26,0.3535102317494956,0.489,0.327,2.390096165507944e-22,3,C130073E24Rik,0.04544974302071029,841,0.08597423839705581
1.999007519271675e-26,0.2632124632481928,0.216,0.1,4.351439567950582e-22,3,Kcnh8,0.04887970069905306,841,0.08597423839705581
7.919921560323032e-25,0.3722620308824569,0.546,0.392,1.7240085252511176e-20,3,Nav2,0.044578315677898564,841,0.08597423839705581
1.0221379979415672e-24,0.4051038801515768,0.485,0.334,2.224989993919203e-20,3,Egfem1,0.05057431533037765,841,0.08597423839705581
1.6619092012555038e-22,-0.5880513682177104,0.71,0.806,3.617643949292981e-18,3,Oxt,0.04453555911887548,841,0.08597423839705581
3.9580611996416376e-22,0.5067388520246292,0.502,0.381,8.615907619379918e-18,3,Kcnh7,0.05740256275130173,841,0.08597423839705581
1.5566291533045667e-21,0.36976309928569073,0.401,0.258,3.3884703409133806e-17,3,Etl4,0.049410195504718216,841,0.08597423839705581
1.565088443334068e-21,0.3451361438901206,0.297,0.174,3.406884523449599e-17,3,Chrm3,0.050648429212253945,841,0.08597423839705581
7.452196809061473e-19,0.5721334818781769,0.273,0.168,1.6221942013965018e-14,3,Il1rapl2,0.0799317030946395,841,0.08597423839705581
1.7269030180803738e-15,0.51647037115566,0.705,0.646,3.759122489757358e-11,3,Galntl6,0.048458542576471496,841,0.08597423839705581
3.399553567213926e-15,0.44985272131318177,0.728,0.625,7.400148205111271e-11,3,Tenm2,0.04504950789917038,841,0.08597423839705581
9.328542230803299e-97,0.6405376844095465,0.985,0.847,2.0306370728012622e-92,4,Nrxn3,0.06297604122064,827,0.08454303823349009
9.664726897300031e-77,0.6238772993294509,0.519,0.248,2.1038177510042708e-72,4,Htr2c,0.11038059012154139,827,0.08454303823349009
2.745115292549282e-66,0.6980612370901335,0.631,0.369,5.9755669688212774e-62,4,Hs6st3,0.10091933189033228,827,0.08454303823349009
9.705986915364678e-66,0.4493474537828346,0.388,0.158,2.112799231736583e-61,4,Rorb,0.09328993163626607,827,0.08454303823349009
3.238674874501208e-58,0.6242993582800916,0.614,0.36,7.049947466814228e-54,4,4930555F03Rik,0.0900195028137703,827,0.08454303823349009
